datetime,temperature,humidity
2021-05-12 12:11:53.497,14.0,35.0
2021-05-12 12:11:55.757,14.0,35.0
2021-05-12 12:11:58.017,14.0,35.0
2021-05-12 12:12:00.277,14.0,35.0
2021-05-12 12:12:02.537,14.0,35.0
2021-05-12 12:12:04.798,14.0,35.0
2021-05-12 12:12:07.058,14.0,35.0
2021-05-12 12:12:09.319,14.0,35.0
2021-05-12 12:12:11.579,14.0,35.0
2021-05-12 12:12:13.840,14.0,35.0
2021-05-12 12:12:16.100,14.0,35.0
2021-05-12 12:12:18.360,14.0,35.0
2021-05-12 12:12:20.621,14.0,35.0
2021-05-12 12:12:22.881,14.0,35.0
2021-05-12 12:12:25.142,14.0,35.0
2021-05-12 12:12:27.402,14.0,35.0
2021-05-12 12:12:29.663,14.0,35.0
2021-05-12 12:12:31.923,14.0,35.0
2021-05-12 12:12:34.183,14.0,35.0
2021-05-12 12:12:36.444,14.0,35.0
2021-05-12 12:12:38.704,14.0,35.0
2021-05-12 12:12:40.966,14.0,35.0
2021-05-12 12:12:43.227,14.0,35.0
2021-05-12 12:12:45.487,14.0,35.0
2021-05-12 12:12:47.747,14.0,35.0
2021-05-12 12:12:50.008,14.0,35.0
2021-05-12 12:12:52.268,14.0,35.0
2021-05-12 12:12:54.529,14.0,35.0
2021-05-12 12:12:56.789,14.0,35.0
2021-05-12 12:12:59.049,14.0,35.0
2021-05-12 12:13:01.310,14.0,35.0
2021-05-12 12:13:03.570,14.0,35.0
2021-05-12 12:13:05.831,14.0,35.0
2021-05-12 12:13:08.092,14.0,35.0
2021-05-12 12:13:10.352,14.0,35.0
2021-05-12 12:13:12.612,14.0,35.0
2021-05-12 12:13:14.873,14.0,35.0
2021-05-12 12:13:17.133,14.0,35.0
2021-05-12 12:13:19.393,14.0,35.0
2021-05-12 12:13:21.654,14.0,35.0
2021-05-12 12:13:23.914,14.0,35.0
2021-05-12 12:13:26.175,14.0,35.0
2021-05-12 12:13:28.435,14.0,35.0
2021-05-12 12:13:30.695,14.0,35.0
2021-05-12 12:13:32.956,14.0,35.0
2021-05-12 12:13:35.216,14.0,35.0
2021-05-12 12:13:37.477,14.0,35.0
2021-05-12 12:13:39.737,14.0,35.0
2021-05-12 12:13:41.997,14.0,35.0
2021-05-12 12:13:44.260,14.0,35.0
2021-05-12 12:13:46.521,14.0,35.0
2021-05-12 12:13:48.781,14.0,35.0
2021-05-12 12:13:51.042,14.0,35.0
2021-05-12 12:13:53.302,14.0,35.0
2021-05-12 12:13:55.563,14.0,35.0
2021-05-12 12:13:57.823,14.0,35.0
2021-05-12 12:14:00.084,14.0,35.0
2021-05-12 12:14:02.345,15.0,35.0
2021-05-12 12:14:04.605,15.0,35.0
2021-05-12 12:14:06.865,15.0,35.0
2021-05-12 12:14:09.126,15.0,35.0
