datetime,temperature,humidity
2021-05-12 12:21:05.198,15.0,34.0
2021-05-12 12:21:07.459,15.0,34.0
2021-05-12 12:21:09.719,15.0,34.0
2021-05-12 12:21:11.980,15.0,34.0
2021-05-12 12:21:14.240,15.0,34.0
2021-05-12 12:21:16.502,15.0,34.0
2021-05-12 12:21:18.762,15.0,34.0
2021-05-12 12:21:21.022,15.0,34.0
2021-05-12 12:21:23.283,15.0,34.0
2021-05-12 12:21:25.542,15.0,34.0
2021-05-12 12:21:27.803,15.0,34.0
2021-05-12 12:21:30.064,15.0,34.0
2021-05-12 12:21:32.324,15.0,34.0
2021-05-12 12:21:34.585,15.0,34.0
2021-05-12 12:21:36.845,15.0,34.0
2021-05-12 12:21:39.105,15.0,34.0
2021-05-12 12:21:41.365,15.0,34.0
2021-05-12 12:21:43.626,15.0,34.0
2021-05-12 12:21:45.887,15.0,34.0
2021-05-12 12:21:48.147,15.0,34.0
2021-05-12 12:21:50.407,15.0,34.0
2021-05-12 12:21:52.667,15.0,34.0
2021-05-12 12:21:54.928,15.0,34.0
2021-05-12 12:21:57.188,15.0,34.0
2021-05-12 12:21:59.449,15.0,34.0
2021-05-12 12:22:01.709,15.0,34.0
2021-05-12 12:22:03.970,15.0,34.0
2021-05-12 12:22:06.230,15.0,34.0
2021-05-12 12:22:08.490,15.0,34.0
2021-05-12 12:22:10.751,15.0,34.0
2021-05-12 12:22:13.011,15.0,34.0
2021-05-12 12:22:15.271,15.0,34.0
2021-05-12 12:22:17.532,15.0,34.0
2021-05-12 12:22:19.792,15.0,34.0
2021-05-12 12:22:22.052,15.0,34.0
2021-05-12 12:22:24.313,15.0,34.0
2021-05-12 12:22:26.573,15.0,34.0
2021-05-12 12:22:28.834,15.0,34.0
2021-05-12 12:22:31.094,15.0,34.0
2021-05-12 12:22:33.355,15.0,34.0
2021-05-12 12:22:35.614,15.0,34.0
2021-05-12 12:22:37.874,15.0,33.0
2021-05-12 12:22:40.134,15.0,33.0
2021-05-12 12:22:42.394,15.0,33.0
2021-05-12 12:22:44.654,15.0,33.0
2021-05-12 12:22:46.915,15.0,33.0
2021-05-12 12:22:49.175,15.0,33.0
2021-05-12 12:22:51.435,15.0,33.0
2021-05-12 12:22:53.696,16.0,33.0
2021-05-12 12:22:55.956,16.0,33.0
2021-05-12 12:22:58.217,16.0,33.0
2021-05-12 12:23:00.477,16.0,33.0
2021-05-12 12:23:02.737,16.0,33.0
2021-05-12 12:23:04.998,16.0,33.0
2021-05-12 12:23:07.258,16.0,33.0
2021-05-12 12:23:09.518,16.0,33.0
2021-05-12 12:23:11.779,16.0,33.0
2021-05-12 12:23:14.039,16.0,33.0
2021-05-12 12:23:16.300,17.0,32.0
2021-05-12 12:23:18.560,17.0,32.0
2021-05-12 12:23:20.820,17.0,32.0
