datetime,temperature,humidity
2021-05-12 12:37:14.816,23.0,23.0
2021-05-12 12:37:17.077,23.0,23.0
2021-05-12 12:37:19.337,23.0,23.0
2021-05-12 12:37:21.598,23.0,23.0
2021-05-12 12:37:23.860,22.0,23.0
2021-05-12 12:37:26.120,22.0,23.0
2021-05-12 12:37:28.381,22.0,23.0
2021-05-12 12:37:30.641,22.0,23.0
2021-05-12 12:37:32.902,22.0,23.0
2021-05-12 12:37:35.162,22.0,23.0
2021-05-12 12:37:37.423,22.0,23.0
2021-05-12 12:37:39.683,22.0,23.0
2021-05-12 12:37:41.944,22.0,23.0
2021-05-12 12:37:44.205,22.0,23.0
2021-05-12 12:37:46.464,22.0,23.0
2021-05-12 12:37:48.724,23.0,23.0
2021-05-12 12:37:50.984,23.0,23.0
2021-05-12 12:37:53.244,23.0,23.0
2021-05-12 12:37:55.504,23.0,23.0
2021-05-12 12:37:57.764,23.0,23.0
2021-05-12 12:38:00.025,23.0,23.0
2021-05-12 12:38:02.286,23.0,23.0
2021-05-12 12:38:04.547,23.0,23.0
2021-05-12 12:38:06.807,23.0,23.0
2021-05-12 12:38:09.068,23.0,23.0
2021-05-12 12:38:11.328,23.0,23.0
2021-05-12 12:38:13.588,23.0,23.0
2021-05-12 12:38:15.848,23.0,23.0
2021-05-12 12:38:18.109,23.0,23.0
2021-05-12 12:38:20.369,23.0,23.0
2021-05-12 12:38:22.630,23.0,22.0
2021-05-12 12:38:24.890,23.0,22.0
2021-05-12 12:38:27.151,23.0,23.0
2021-05-12 12:38:29.411,23.0,23.0
2021-05-12 12:38:31.672,23.0,23.0
2021-05-12 12:38:33.933,23.0,23.0
2021-05-12 12:38:36.194,23.0,23.0
2021-05-12 12:38:38.454,23.0,23.0
2021-05-12 12:38:40.714,23.0,23.0
2021-05-12 12:38:42.975,23.0,23.0
2021-05-12 12:38:45.235,22.0,23.0
2021-05-12 12:38:47.494,22.0,23.0
2021-05-12 12:38:49.754,22.0,23.0
2021-05-12 12:38:52.014,22.0,23.0
2021-05-12 12:38:54.275,22.0,24.0
2021-05-12 12:38:56.535,22.0,24.0
2021-05-12 12:38:58.796,22.0,24.0
2021-05-12 12:39:01.056,22.0,24.0
2021-05-12 12:39:03.317,22.0,24.0
2021-05-12 12:39:05.577,21.0,24.0
2021-05-12 12:39:07.838,21.0,24.0
2021-05-12 12:39:10.098,21.0,24.0
2021-05-12 12:39:12.359,21.0,24.0
2021-05-12 12:39:14.619,21.0,24.0
2021-05-12 12:39:16.879,21.0,25.0
2021-05-12 12:39:19.140,21.0,25.0
2021-05-12 12:39:21.400,21.0,25.0
2021-05-12 12:39:23.660,21.0,25.0
2021-05-12 12:39:25.921,21.0,25.0
2021-05-12 12:39:28.181,21.0,25.0
2021-05-12 12:39:30.442,21.0,25.0
