datetime,temperature,humidity
2021-05-12 12:04:53.062,14.0,35.0
2021-05-12 12:04:55.322,14.0,35.0
2021-05-12 12:04:57.582,14.0,35.0
2021-05-12 12:04:59.843,14.0,35.0
2021-05-12 12:05:02.103,14.0,35.0
2021-05-12 12:05:04.364,14.0,35.0
2021-05-12 12:05:06.624,14.0,35.0
2021-05-12 12:05:08.885,14.0,35.0
2021-05-12 12:05:11.145,14.0,35.0
2021-05-12 12:05:13.405,14.0,35.0
2021-05-12 12:05:15.666,14.0,35.0
2021-05-12 12:05:17.926,14.0,35.0
2021-05-12 12:05:20.186,14.0,35.0
2021-05-12 12:05:22.446,14.0,35.0
2021-05-12 12:05:24.706,14.0,35.0
2021-05-12 12:05:26.967,14.0,35.0
2021-05-12 12:05:29.227,14.0,36.0
2021-05-12 12:05:31.487,14.0,36.0
2021-05-12 12:05:33.747,14.0,35.0
2021-05-12 12:05:36.007,14.0,35.0
2021-05-12 12:05:38.267,14.0,35.0
2021-05-12 12:05:40.527,14.0,35.0
2021-05-12 12:05:42.788,14.0,35.0
2021-05-12 12:05:45.048,14.0,35.0
2021-05-12 12:05:47.308,14.0,35.0
2021-05-12 12:05:49.568,14.0,35.0
2021-05-12 12:05:51.828,14.0,35.0
2021-05-12 12:05:54.089,14.0,35.0
2021-05-12 12:05:56.349,14.0,35.0
2021-05-12 12:05:58.609,14.0,35.0
2021-05-12 12:06:00.870,14.0,35.0
2021-05-12 12:06:03.130,14.0,35.0
2021-05-12 12:06:05.390,14.0,35.0
2021-05-12 12:06:07.650,14.0,35.0
2021-05-12 12:06:09.911,14.0,35.0
2021-05-12 12:06:12.171,14.0,35.0
2021-05-12 12:06:14.432,14.0,35.0
2021-05-12 12:06:16.692,14.0,35.0
2021-05-12 12:06:18.952,14.0,35.0
2021-05-12 12:06:21.212,14.0,35.0
2021-05-12 12:06:23.473,14.0,35.0
2021-05-12 12:06:25.733,14.0,35.0
2021-05-12 12:06:27.993,14.0,35.0
2021-05-12 12:06:30.253,14.0,35.0
2021-05-12 12:06:32.513,14.0,35.0
2021-05-12 12:06:34.773,14.0,35.0
2021-05-12 12:06:37.034,14.0,35.0
2021-05-12 12:06:39.294,14.0,35.0
2021-05-12 12:06:41.554,14.0,35.0
2021-05-12 12:06:43.815,14.0,35.0
2021-05-12 12:06:46.075,14.0,35.0
2021-05-12 12:06:48.336,14.0,35.0
2021-05-12 12:06:50.596,14.0,35.0
2021-05-12 12:06:52.857,14.0,35.0
2021-05-12 12:06:55.117,14.0,35.0
2021-05-12 12:06:57.377,14.0,35.0
2021-05-12 12:06:59.637,14.0,35.0
2021-05-12 12:07:01.897,14.0,35.0
2021-05-12 12:07:04.158,14.0,35.0
2021-05-12 12:07:06.418,14.0,35.0
2021-05-12 12:07:08.678,14.0,35.0
