datetime,temperature,humidity
2021-05-12 12:16:29.296,15.0,34.0
2021-05-12 12:16:31.557,15.0,34.0
2021-05-12 12:16:33.817,15.0,34.0
2021-05-12 12:16:36.078,15.0,34.0
2021-05-12 12:16:38.339,15.0,34.0
2021-05-12 12:16:40.602,15.0,34.0
2021-05-12 12:16:42.873,15.0,34.0
2021-05-12 12:16:45.143,15.0,34.0
2021-05-12 12:16:47.403,15.0,34.0
2021-05-12 12:16:49.664,15.0,34.0
2021-05-12 12:16:51.924,15.0,34.0
2021-05-12 12:16:54.185,15.0,34.0
2021-05-12 12:16:56.445,15.0,34.0
2021-05-12 12:16:58.706,15.0,34.0
2021-05-12 12:17:00.966,15.0,34.0
2021-05-12 12:17:03.227,15.0,34.0
2021-05-12 12:17:05.487,15.0,34.0
2021-05-12 12:17:07.747,15.0,34.0
2021-05-12 12:17:10.007,15.0,34.0
2021-05-12 12:17:12.268,15.0,34.0
2021-05-12 12:17:14.528,15.0,33.0
2021-05-12 12:17:16.789,15.0,33.0
2021-05-12 12:17:19.049,15.0,33.0
2021-05-12 12:17:21.310,15.0,33.0
2021-05-12 12:17:23.570,15.0,33.0
2021-05-12 12:17:25.830,15.0,33.0
2021-05-12 12:17:28.091,15.0,33.0
2021-05-12 12:17:30.351,15.0,33.0
2021-05-12 12:17:32.612,15.0,33.0
2021-05-12 12:17:34.872,15.0,33.0
2021-05-12 12:17:37.133,15.0,33.0
2021-05-12 12:17:39.394,15.0,33.0
2021-05-12 12:17:41.656,15.0,33.0
2021-05-12 12:17:43.917,15.0,33.0
2021-05-12 12:17:46.177,15.0,33.0
2021-05-12 12:17:48.438,15.0,33.0
2021-05-12 12:17:50.700,15.0,33.0
2021-05-12 12:17:52.960,15.0,33.0
2021-05-12 12:17:55.220,15.0,34.0
2021-05-12 12:17:57.481,15.0,34.0
2021-05-12 12:17:59.741,15.0,34.0
2021-05-12 12:18:02.001,15.0,34.0
2021-05-12 12:18:04.262,15.0,33.0
2021-05-12 12:18:06.522,15.0,33.0
2021-05-12 12:18:08.782,15.0,33.0
2021-05-12 12:18:11.052,15.0,33.0
2021-05-12 12:18:13.323,15.0,33.0
2021-05-12 12:18:15.583,15.0,34.0
2021-05-12 12:18:17.845,15.0,34.0
2021-05-12 12:18:20.105,15.0,34.0
2021-05-12 12:18:22.365,15.0,34.0
2021-05-12 12:18:24.626,15.0,34.0
2021-05-12 12:18:26.886,15.0,34.0
2021-05-12 12:18:29.147,15.0,34.0
2021-05-12 12:18:31.407,15.0,34.0
2021-05-12 12:18:33.667,15.0,34.0
2021-05-12 12:18:35.928,15.0,34.0
2021-05-12 12:18:38.188,15.0,34.0
2021-05-12 12:18:40.459,15.0,34.0
2021-05-12 12:18:42.719,15.0,34.0
2021-05-12 12:18:44.979,15.0,34.0
