datetime,temperature,humidity
2021-05-12 12:00:17.285,14.0,34.0
2021-05-12 12:00:19.546,14.0,34.0
2021-05-12 12:00:21.807,14.0,34.0
2021-05-12 12:00:24.068,14.0,34.0
2021-05-12 12:00:26.329,14.0,34.0
2021-05-12 12:00:28.590,14.0,34.0
2021-05-12 12:00:30.851,14.0,34.0
2021-05-12 12:00:33.113,14.0,34.0
2021-05-12 12:00:35.374,14.0,34.0
2021-05-12 12:00:37.635,14.0,34.0
2021-05-12 12:00:39.896,14.0,34.0
2021-05-12 12:00:42.156,14.0,34.0
2021-05-12 12:00:44.419,14.0,34.0
2021-05-12 12:00:46.683,14.0,34.0
2021-05-12 12:00:48.945,14.0,34.0
2021-05-12 12:00:51.206,14.0,34.0
2021-05-12 12:00:53.469,14.0,34.0
2021-05-12 12:00:55.730,14.0,34.0
2021-05-12 12:00:57.992,14.0,34.0
2021-05-12 12:01:00.254,14.0,34.0
2021-05-12 12:01:02.516,14.0,34.0
2021-05-12 12:01:04.777,14.0,34.0
2021-05-12 12:01:07.038,14.0,34.0
2021-05-12 12:01:09.299,14.0,34.0
2021-05-12 12:01:11.560,14.0,34.0
2021-05-12 12:01:13.821,14.0,34.0
2021-05-12 12:01:16.082,14.0,34.0
2021-05-12 12:01:18.343,14.0,34.0
2021-05-12 12:01:20.604,14.0,34.0
2021-05-12 12:01:22.865,14.0,34.0
2021-05-12 12:01:25.125,14.0,34.0
2021-05-12 12:01:27.386,14.0,34.0
2021-05-12 12:01:29.647,14.0,34.0
2021-05-12 12:01:31.907,14.0,34.0
2021-05-12 12:01:34.168,14.0,34.0
2021-05-12 12:01:36.429,14.0,34.0
2021-05-12 12:01:38.690,14.0,34.0
2021-05-12 12:01:40.950,14.0,34.0
2021-05-12 12:01:43.211,14.0,34.0
2021-05-12 12:01:45.471,14.0,34.0
2021-05-12 12:01:47.731,14.0,34.0
2021-05-12 12:01:49.989,14.0,34.0
2021-05-12 12:01:52.249,14.0,34.0
2021-05-12 12:01:54.508,14.0,34.0
2021-05-12 12:01:56.768,14.0,34.0
2021-05-12 12:01:59.027,14.0,34.0
2021-05-12 12:02:01.286,14.0,34.0
2021-05-12 12:02:03.546,14.0,35.0
2021-05-12 12:02:05.805,14.0,35.0
2021-05-12 12:02:08.065,14.0,35.0
2021-05-12 12:02:10.325,14.0,35.0
2021-05-12 12:02:12.586,14.0,35.0
2021-05-12 12:02:14.846,14.0,35.0
2021-05-12 12:02:17.106,14.0,35.0
2021-05-12 12:02:19.366,14.0,35.0
2021-05-12 12:02:21.626,14.0,35.0
2021-05-12 12:02:23.887,14.0,35.0
2021-05-12 12:02:26.147,14.0,35.0
2021-05-12 12:02:28.407,14.0,35.0
2021-05-12 12:02:30.668,14.0,35.0
2021-05-12 12:02:32.928,14.0,35.0
