datetime,temperature,humidity
2021-05-12 12:27:59.099,19.0,30.0
2021-05-12 12:28:01.359,19.0,30.0
2021-05-12 12:28:03.620,19.0,30.0
2021-05-12 12:28:05.880,19.0,30.0
2021-05-12 12:28:08.141,20.0,30.0
2021-05-12 12:28:10.401,20.0,30.0
2021-05-12 12:28:12.662,20.0,30.0
2021-05-12 12:28:14.922,20.0,30.0
2021-05-12 12:28:17.182,20.0,30.0
2021-05-12 12:28:19.443,20.0,30.0
2021-05-12 12:28:21.703,20.0,29.0
2021-05-12 12:28:23.964,20.0,28.0
2021-05-12 12:28:26.224,20.0,28.0
2021-05-12 12:28:28.485,20.0,28.0
2021-05-12 12:28:30.745,20.0,28.0
2021-05-12 12:28:33.005,20.0,28.0
2021-05-12 12:28:35.265,20.0,28.0
2021-05-12 12:28:37.526,20.0,28.0
2021-05-12 12:28:39.786,21.0,28.0
2021-05-12 12:28:42.047,21.0,28.0
2021-05-12 12:28:44.308,21.0,27.0
2021-05-12 12:28:46.568,21.0,27.0
2021-05-12 12:28:48.829,21.0,27.0
2021-05-12 12:28:51.089,21.0,27.0
2021-05-12 12:28:53.350,21.0,27.0
2021-05-12 12:28:55.610,21.0,27.0
2021-05-12 12:28:57.870,21.0,26.0
2021-05-12 12:29:00.131,21.0,26.0
2021-05-12 12:29:02.391,21.0,26.0
2021-05-12 12:29:04.652,21.0,26.0
2021-05-12 12:29:06.912,21.0,26.0
2021-05-12 12:29:09.173,21.0,26.0
2021-05-12 12:29:11.433,21.0,26.0
2021-05-12 12:29:13.694,21.0,26.0
2021-05-12 12:29:15.954,21.0,26.0
2021-05-12 12:29:18.215,21.0,26.0
2021-05-12 12:29:20.475,21.0,26.0
2021-05-12 12:29:22.737,21.0,26.0
2021-05-12 12:29:24.997,21.0,26.0
2021-05-12 12:29:27.257,21.0,26.0
2021-05-12 12:29:29.518,21.0,26.0
2021-05-12 12:29:31.778,21.0,26.0
2021-05-12 12:29:34.038,21.0,26.0
2021-05-12 12:29:36.298,21.0,26.0
2021-05-12 12:29:38.656,21.0,26.0
2021-05-12 12:29:41.014,21.0,26.0
2021-05-12 12:29:43.372,21.0,26.0
2021-05-12 12:29:45.730,21.0,26.0
2021-05-12 12:29:48.087,22.0,26.0
2021-05-12 12:29:50.444,22.0,26.0
2021-05-12 12:29:52.802,22.0,26.0
2021-05-12 12:29:55.160,22.0,26.0
2021-05-12 12:29:57.518,22.0,26.0
2021-05-12 12:29:59.876,22.0,26.0
2021-05-12 12:30:02.233,22.0,26.0
2021-05-12 12:30:04.591,22.0,26.0
2021-05-12 12:30:06.949,22.0,26.0
2021-05-12 12:30:09.307,22.0,26.0
2021-05-12 12:30:11.603,22.0,26.0
2021-05-12 12:30:13.961,22.0,26.0
2021-05-12 12:30:16.233,22.0,26.0
