datetime,temperature,humidity
2021-05-12 12:39:32.704,20.0,25.0
2021-05-12 12:39:34.963,20.0,25.0
2021-05-12 12:39:37.321,20.0,25.0
2021-05-12 12:39:39.673,20.0,25.0
2021-05-12 12:39:42.013,20.0,25.0
2021-05-12 12:39:44.283,20.0,25.0
2021-05-12 12:39:46.633,20.0,26.0
2021-05-12 12:39:48.991,20.0,26.0
2021-05-12 12:39:51.348,20.0,26.0
2021-05-12 12:39:53.706,20.0,26.0
2021-05-12 12:39:56.064,20.0,26.0
2021-05-12 12:39:58.422,20.0,26.0
2021-05-12 12:40:00.780,19.0,26.0
2021-05-12 12:40:03.138,19.0,26.0
2021-05-12 12:40:05.494,19.0,26.0
2021-05-12 12:40:07.851,19.0,26.0
2021-05-12 12:40:10.209,19.0,26.0
2021-05-12 12:40:12.567,19.0,26.0
2021-05-12 12:40:14.913,19.0,26.0
2021-05-12 12:40:17.271,19.0,27.0
2021-05-12 12:40:19.628,19.0,27.0
2021-05-12 12:40:21.986,19.0,27.0
2021-05-12 12:40:24.333,19.0,27.0
2021-05-12 12:40:26.691,19.0,27.0
2021-05-12 12:40:29.048,19.0,27.0
2021-05-12 12:40:31.408,19.0,27.0
2021-05-12 12:40:33.693,19.0,27.0
2021-05-12 12:40:36.051,19.0,27.0
2021-05-12 12:40:38.408,19.0,27.0
2021-05-12 12:40:40.766,19.0,27.0
2021-05-12 12:40:43.123,19.0,27.0
2021-05-12 12:40:45.481,18.0,27.0
2021-05-12 12:40:47.838,18.0,27.0
2021-05-12 12:40:50.103,18.0,27.0
2021-05-12 12:40:52.461,18.0,28.0
2021-05-12 12:40:54.813,18.0,28.0
2021-05-12 12:40:57.171,18.0,28.0
2021-05-12 12:40:59.528,18.0,28.0
2021-05-12 12:41:01.843,18.0,28.0
2021-05-12 12:41:04.113,18.0,28.0
2021-05-12 12:41:06.471,18.0,28.0
2021-05-12 12:41:08.829,18.0,29.0
2021-05-12 12:41:11.187,18.0,29.0
2021-05-12 12:41:13.546,18.0,29.0
2021-05-12 12:41:15.904,18.0,30.0
2021-05-12 12:41:18.233,18.0,30.0
2021-05-12 12:41:20.573,18.0,30.0
2021-05-12 12:41:22.913,18.0,30.0
2021-05-12 12:41:25.223,18.0,30.0
2021-05-12 12:41:27.563,18.0,30.0
2021-05-12 12:41:29.903,18.0,30.0
2021-05-12 12:41:32.243,18.0,30.0
2021-05-12 12:41:34.583,18.0,30.0
2021-05-12 12:41:36.923,18.0,30.0
2021-05-12 12:41:39.263,18.0,30.0
2021-05-12 12:41:41.603,18.0,30.0
2021-05-12 12:41:43.961,18.0,30.0
2021-05-12 12:41:46.319,18.0,30.0
2021-05-12 12:41:48.677,18.0,30.0
2021-05-12 12:41:51.035,18.0,30.0
2021-05-12 12:41:53.303,18.0,30.0
