datetime,temperature,humidity
2021-05-12 12:02:35.189,14.0,35.0
2021-05-12 12:02:37.450,14.0,35.0
2021-05-12 12:02:39.711,14.0,35.0
2021-05-12 12:02:41.971,14.0,35.0
2021-05-12 12:02:44.232,14.0,35.0
2021-05-12 12:02:46.492,14.0,35.0
2021-05-12 12:02:48.752,14.0,35.0
2021-05-12 12:02:51.013,14.0,35.0
2021-05-12 12:02:53.273,14.0,35.0
2021-05-12 12:02:55.531,14.0,35.0
2021-05-12 12:02:57.791,14.0,35.0
2021-05-12 12:03:00.052,14.0,35.0
2021-05-12 12:03:02.311,14.0,34.0
2021-05-12 12:03:04.571,14.0,34.0
2021-05-12 12:03:06.831,14.0,34.0
2021-05-12 12:03:09.090,14.0,34.0
2021-05-12 12:03:11.350,14.0,34.0
2021-05-12 12:03:13.609,14.0,35.0
2021-05-12 12:03:15.869,14.0,35.0
2021-05-12 12:03:18.129,14.0,35.0
2021-05-12 12:03:20.389,14.0,35.0
2021-05-12 12:03:22.649,14.0,35.0
2021-05-12 12:03:24.909,14.0,35.0
2021-05-12 12:03:27.169,14.0,35.0
2021-05-12 12:03:29.429,14.0,35.0
2021-05-12 12:03:31.689,14.0,35.0
2021-05-12 12:03:33.950,14.0,35.0
2021-05-12 12:03:36.210,14.0,35.0
2021-05-12 12:03:38.470,14.0,35.0
2021-05-12 12:03:40.730,14.0,35.0
2021-05-12 12:03:42.990,14.0,34.0
2021-05-12 12:03:45.251,14.0,34.0
2021-05-12 12:03:47.511,14.0,35.0
2021-05-12 12:03:49.771,13.0,34.0
2021-05-12 12:03:52.031,13.0,35.0
2021-05-12 12:03:54.292,13.0,35.0
2021-05-12 12:03:56.552,13.0,35.0
2021-05-12 12:03:58.812,13.0,35.0
2021-05-12 12:04:01.072,13.0,35.0
2021-05-12 12:04:03.333,13.0,35.0
2021-05-12 12:04:05.593,13.0,35.0
2021-05-12 12:04:07.854,13.0,35.0
2021-05-12 12:04:10.114,13.0,35.0
2021-05-12 12:04:12.374,13.0,35.0
2021-05-12 12:04:14.635,13.0,35.0
2021-05-12 12:04:16.895,13.0,35.0
2021-05-12 12:04:19.156,13.0,35.0
2021-05-12 12:04:21.416,13.0,35.0
2021-05-12 12:04:23.676,13.0,35.0
2021-05-12 12:04:25.937,13.0,35.0
2021-05-12 12:04:28.197,13.0,35.0
2021-05-12 12:04:30.457,13.0,35.0
2021-05-12 12:04:32.718,13.0,35.0
2021-05-12 12:04:34.978,13.0,35.0
2021-05-12 12:04:37.238,13.0,35.0
2021-05-12 12:04:39.498,13.0,35.0
2021-05-12 12:04:41.759,14.0,35.0
2021-05-12 12:04:44.019,14.0,35.0
2021-05-12 12:04:46.280,14.0,35.0
2021-05-12 12:04:48.540,14.0,35.0
2021-05-12 12:04:50.800,14.0,35.0
